LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,UTILIZATION_RATE,PAY_DELAY_MONTHS,default
73723.74145376305,33,2,2,2,0.03979575992887504,2,1
115404.59650593778,29,2,1,1,0.41549119855416533,0,1
147720.6991822251,53,1,1,3,0.16849323261606852,0,0
162166.97246613458,34,1,3,3,0.3081125671805601,3,1
137938.1971071835,68,1,2,2,0.3619450611431905,1,1
167602.76982571484,40,1,1,2,0.17075850653527344,1,1
87423.0287904778,35,1,1,1,0.3202886760533314,0,1
222188.23020366297,52,1,1,2,0.22209678538792374,0,1
145892.44108037156,53,2,1,1,0.20558258109541344,2,0
205864.7915794064,37,1,3,2,0.29994562001543956,0,0
167136.2673188852,44,1,3,1,0.19787716501255226,0,1
172837.6609576892,50,2,3,2,0.583484889156554,0,0
178488.3640116102,33,1,3,1,0.08827139668663508,0,0
172385.42800086574,67,2,3,1,0.25327419552161906,1,0
182136.1379933772,68,1,2,1,0.10427872569757443,2,0
216457.62650662157,36,2,1,1,0.6939392213835064,1,0
159826.0584850735,22,1,3,2,0.5462591128566195,2,0
185450.18787942562,37,1,1,2,0.5173276366428421,0,1
145513.21528563867,52,1,1,2,0.020526593682165296,2,0
222005.86077247362,63,2,1,2,0.34159581903340036,1,1
116180.3848970365,28,2,2,2,0.2400046488468308,3,1
240047.02164554078,23,1,1,1,0.4613408101054544,2,0
147992.10246778282,32,2,1,1,0.2659923144457046,1,1
78461.24489409759,40,1,2,1,0.21831007995330565,0,0
156405.22074553947,36,2,3,2,0.36865423659613394,1,1
115947.41712625595,34,2,2,1,0.4055265226854529,0,1
192032.17744943622,36,1,3,1,0.26670710644915185,1,0
117368.80103488045,69,1,1,2,0.4185371968544107,0,0
127690.82833926102,63,2,1,3,0.24360028567907693,1,0
55522.963452723445,69,2,2,2,0.34553330618827766,0,1
127384.68403754616,53,2,2,2,0.6736497645418057,1,1
28806.03366855216,50,2,2,2,0.2616922966748441,0,1
70804.85882571383,32,1,3,2,0.43613934581827746,1,1
188020.73280721487,35,2,3,2,0.3861253329683695,2,1
189290.0079325416,38,1,3,2,0.21300273911107112,0,1
171272.87808924823,48,2,1,1,0.30230615863401195,4,1
101651.19284353935,43,1,1,1,0.1852753800707326,3,1
147614.432192901,34,1,2,1,0.16628577045791454,1,1
149819.87304547158,50,1,1,2,0.23386879193908305,2,1
92081.76554037287,53,1,1,2,0.10273773552400316,2,1
225169.91508835752,65,1,1,1,0.372948322762294,2,1
193868.11452878357,35,2,1,1,0.24684971562171226,1,1
138951.7913085168,27,2,1,2,0.6560400007803336,2,1
151344.29194972652,35,1,1,2,0.16399455027377866,1,0
160419.14039737763,62,2,2,2,0.5410090291364998,1,0
47913.25657878547,66,2,2,2,0.7382535750041421,2,1
137641.13087397016,58,1,2,2,0.34387826078401956,1,1
115900.78760011008,66,1,2,2,0.23309053618657094,4,1
99918.99950525422,64,2,1,1,0.26877031327125944,1,0
135944.98535570226,31,2,1,1,0.43277127176915253,2,1
239884.32634247612,49,1,1,1,0.32577244076800516,0,0
182042.1430633505,51,2,3,2,0.08608530276134006,1,1
121441.05051086016,45,1,2,3,0.11029512904808379,0,0
178629.13906780793,44,1,1,3,0.6002790567641956,2,1
219967.7718293001,39,1,1,2,0.05328414653021906,2,0
196231.68414563843,22,1,4,1,0.1657018190897903,3,0
152981.5184960087,42,2,2,3,0.551457503242073,1,1
117653.1611147213,40,2,3,2,0.2889248968822442,1,1
184911.1656806795,53,1,1,1,0.5610290657350552,1,0
169674.26927108748,28,1,1,2,0.3554299141614538,0,1
194759.66100138662,45,2,3,1,0.189889259398188,0,0
181758.59008409848,66,2,2,1,0.2694747259164234,0,1
202477.63576596676,29,2,2,2,0.08901101885065066,1,0
123238.23942197161,54,2,2,2,0.32394218486212556,2,1
215869.70328171627,43,1,2,1,0.3333110652185757,1,0
159879.98023462,25,2,2,2,0.014236240564774714,2,1
253763.04363126328,45,1,1,3,0.1055152757449862,3,1
115540.6090955216,28,1,1,2,0.04867749814565534,0,1
236798.19015826247,36,1,3,1,0.405901372445275,1,0
159895.5391731324,68,1,1,1,0.49470932169557474,1,1
117429.09981927759,65,2,2,1,0.1220911738401469,2,1
125805.70829728393,35,2,2,3,0.008565174386253177,1,0
133982.634590284,21,1,4,1,0.36575333778214814,0,0
171208.29732009582,42,1,2,2,0.3012083481223279,3,1
176141.77440177498,23,1,2,2,0.4699850503138131,1,1
121314.99980307106,58,1,3,2,0.21307268907470633,1,1
148782.27038695087,34,2,3,2,0.2850281654329639,1,1
257113.51793059317,56,2,2,2,0.12098858905509059,1,0
236377.15850503556,38,2,2,1,0.5406624292853617,1,1
171816.1834837016,67,2,1,1,0.5290382989791628,1,0
151900.17390841,61,2,2,3,0.5659897486055057,2,1
156001.56633591306,38,1,3,3,0.22321064213921446,2,1
180675.89863652084,23,1,3,3,0.3039308127744367,1,0
98860.37174007972,30,1,1,3,0.03923079554779993,1,0
137131.17312883274,69,1,2,2,0.1929170660071811,1,0
66570.79630612052,59,2,2,2,0.10672595986618227,0,1
169961.15613026396,67,1,4,2,0.3008893453852041,1,0
182359.79698513704,21,1,2,2,0.39549791795591005,1,1
125840.6768850313,47,1,2,1,0.3725076345941063,2,0
228699.33816450165,47,2,1,1,0.3459924521938173,0,0
88711.71684988294,31,1,2,3,0.3480301152650873,0,0
76781.255989509,69,2,1,1,0.3693708189814393,0,1
161222.5909279986,25,2,3,2,0.3037906840217618,0,1
202354.91513060773,27,1,3,1,0.18897772771557286,1,0
234196.38457289344,39,1,2,1,0.10798668376529881,1,0
127055.786856553,49,2,2,1,0.35133070731999066,1,1
203934.04167156477,35,1,3,1,0.08426063965932765,2,0
148074.57652496465,55,2,1,1,0.3701921478640116,0,1
141368.63500295902,67,1,1,1,0.4866749431512049,1,0
194182.99687433362,57,1,3,2,0.166003593157925,4,1
182616.143920671,32,2,3,1,0.34307927281064743,0,0
71180.39215078753,50,2,3,1,0.5171282481265398,1,1
223827.0174862948,40,2,1,1,0.0547920609497154,1,1
219004.5677073726,57,2,1,2,0.17234038222678733,1,0
118721.86492452353,23,2,1,2,0.13933579809830637,1,0
169790.17667187046,29,2,1,2,0.21649068549746162,2,1
174701.50931413693,61,2,3,1,0.3646212174396626,2,1
163033.68829119534,59,1,1,1,0.4351491837311797,1,0
122484.742307729,46,1,2,2,0.04972893644200458,0,1
116418.83160309742,22,2,1,2,0.26623308286103603,0,1
148722.29645042773,43,1,1,1,0.04994985200519083,1,0
208636.45096296823,43,1,4,2,0.6401895921263199,0,1
177180.0077297216,41,1,1,1,0.6363708836727134,1,0
131469.2833956947,36,1,1,1,0.2143839453001913,1,1
188584.93553241724,29,1,1,2,0.076026144291759,0,0
20000.0,33,1,1,2,0.19637924632295603,1,1
207438.28501860518,48,2,2,1,0.06543419917928017,3,1
63014.311061095024,47,1,1,1,0.29590041130552286,2,1
131877.9529298434,37,1,2,3,0.27437042542670903,2,1
94016.50526869281,58,1,3,2,0.41424530512881147,1,1
85265.92621395472,56,1,2,2,0.1649225795078439,0,0
208041.33936892595,21,1,1,2,0.15801093370574873,1,0
126614.93993440544,38,2,2,2,0.16264061384159578,2,1
167325.19408653578,29,1,1,1,0.15026398344328398,1,1
147653.97105604078,33,2,2,1,0.3031707163134358,1,0
173852.04136115607,60,1,2,1,0.38018079916733033,1,0
153841.09455301278,65,1,1,2,0.3621587041010365,2,0
85850.38879057151,35,1,3,1,0.46434992656417173,0,1
199813.340972357,63,1,3,2,0.3274650080236311,0,1
125312.17084193438,64,2,3,1,0.22187829277868215,2,1
72170.90506701244,66,2,1,1,0.5744814075466462,2,1
128594.24195170437,24,2,2,1,0.35953736600634684,1,1
225037.98953171555,53,1,3,1,0.06450865757235967,0,0
192511.08710567464,44,1,1,1,0.480893447597654,2,1
132567.39327960703,56,1,3,1,0.0774419823209073,0,1
132537.11478407856,61,2,1,1,0.15532521307096314,1,1
133918.24743913088,30,1,1,2,0.4319086153526871,3,0
253837.39917804205,56,2,3,2,0.23397455249659874,0,0
169096.77261157767,40,1,3,1,0.12825805133719592,3,1
171502.0823595535,61,1,3,2,0.19137214150345933,1,1
201514.1727015921,65,1,3,2,0.4561021246871043,0,1
161939.4579513257,64,1,1,1,0.15350339215436465,2,1
137047.89270896485,31,2,1,2,0.18955971090696572,1,1
140182.50754575108,32,1,3,2,0.693662498865679,1,0
146419.9370292968,38,2,1,1,0.2324364942712385,0,0
148138.8881745079,50,1,2,3,0.15914359987946278,3,0
186381.47718184898,64,2,2,2,0.648321912213149,1,1
152597.29429036498,68,1,1,3,0.3623894196535201,2,1
186632.00386077896,57,2,1,2,0.5066429135495762,0,1
145964.1709945709,40,2,2,1,0.24114785358865407,1,1
153931.75951580453,45,2,3,1,0.3395262645749334,2,1
50089.96577339462,32,1,2,2,0.582005898871244,2,1
195816.38373512408,41,2,2,3,0.464290379387025,1,1
167324.42379489963,45,1,2,2,0.3678910956722172,2,1
199900.5054929826,31,1,1,2,0.18669292310883395,1,0
20000.0,29,1,1,1,0.2673519028441754,2,1
254418.73523903638,45,1,2,1,0.3862086829375599,1,0
143020.5185922413,55,2,1,3,0.18803113600500224,1,1
205409.14083687583,52,1,1,2,0.18319476368560636,1,0
98004.70364372345,69,1,2,3,0.43666944260946433,0,1
180638.69525312848,34,2,2,2,0.4353692659705231,3,1
97329.2218413172,21,1,1,1,0.2577624264078158,0,1
118811.55196520974,37,2,2,2,0.1476623492053573,1,1
245701.5676933393,45,1,2,3,0.5207605775088151,2,1
140465.87996183266,28,1,1,2,0.3472944906115965,0,0
160871.64365898614,25,1,3,1,0.14295568065103653,2,0
193503.3865344377,25,2,1,1,0.6818836931070542,0,1
174784.09439863023,61,2,3,2,0.41059630991542295,1,0
157520.94525717883,55,2,1,1,0.14675487359717837,1,1
168248.05012331126,39,1,3,2,0.15820957347262424,1,0
270170.77926191373,43,1,1,1,0.1711427473982283,3,0
147119.06014832074,29,1,3,1,0.3359150690672405,0,0
160054.95233574838,50,1,1,2,0.16442704117606155,1,0
202532.71980038058,36,1,2,2,0.3500409645064159,1,0
205276.2966478992,53,2,2,2,0.3575761740410064,1,1
209351.515278019,22,1,1,1,0.12982921498521327,1,0
181936.51110145924,34,1,3,3,0.22456996298157192,5,0
92849.75436347583,66,2,1,1,0.19952988888660012,1,1
231671.5766150548,21,2,3,1,0.24609639547160478,0,0
92682.73034906559,46,1,1,2,0.12850064149749324,1,1
165131.77326195166,45,1,2,2,0.17491163266562912,0,1
112286.20749903211,36,1,2,1,0.13629168064479294,5,1
146793.08267035038,35,1,1,3,0.2905327844117592,2,1
166438.12051517403,46,2,1,2,0.23489334469866888,5,1
166067.86077251367,67,1,3,3,0.5382274910032762,1,1
171096.03771176425,64,2,3,2,0.522549930511739,1,0
230685.56345293234,36,2,3,2,0.29026312704267815,1,0
172676.715075699,34,2,1,1,0.4215760217870418,2,1
137792.16823546757,49,1,2,1,0.33821372278013057,1,0
198204.35841441786,44,1,1,2,0.12555829081258915,2,1
209473.524446232,67,2,1,2,0.20885906007133329,3,0
88619.60924315038,35,1,3,1,0.25245717682571106,0,1
179870.0034924929,39,1,1,1,0.31656864070524904,1,0
185058.63711554493,28,1,2,1,0.2588483514650999,1,0
135121.8248320004,54,1,2,2,0.3883561293045093,2,1
218785.340665581,22,2,2,2,0.151276601159229,0,0
142497.22064837365,47,1,3,2,0.5711630857387486,1,1
156278.82267357712,30,1,2,3,0.34452251610256907,1,0
141346.40878580653,55,1,2,2,0.40996831024899266,1,1
150778.95237907337,43,1,3,3,0.07177152712959314,1,1
95186.24565523991,69,2,2,1,0.33374438201867823,3,1
77997.45587028528,28,2,1,1,0.5795863623449141,2,1
229725.2531612486,48,1,1,1,0.15740295469784474,0,1
107651.93258408361,43,1,1,2,0.319370878947533,0,1
100430.38252718464,24,1,2,2,0.28687954093947127,0,0
42330.49431981426,34,2,3,2,0.25187929320748786,3,1
118051.9126155249,62,1,1,1,0.2659136965838428,1,0
83845.51032962509,49,2,1,2,0.09247015752753827,1,1
232100.75800681845,21,1,3,2,0.37710263923678816,0,1
200490.85446713172,24,2,3,1,0.16247008694332812,1,0
115592.48274111381,52,1,2,2,0.37447449286604767,0,1
262621.79026721546,53,2,1,3,0.4485602294821877,0,0
199088.2743495797,69,1,1,2,0.17303063546912734,0,0
133758.43082456887,46,2,1,2,0.3056802143339764,1,0
25029.714256321342,37,1,1,1,0.6685202124916764,0,1
264547.12862953707,59,1,1,1,0.3174103889752332,0,0
80521.37666182019,43,2,2,2,0.25712188459170543,0,1
67730.06265215541,52,1,1,2,0.1927678678226636,1,1
201128.521600482,35,2,1,1,0.2811731833789071,0,0
271987.62031696364,33,2,1,1,0.08983046930222102,1,0
219213.64092552592,22,1,2,3,0.3157874805585976,1,0
178195.45600261798,39,1,2,2,0.2732753285510266,4,0
179737.7170832643,44,1,2,2,0.1514689653326574,2,0
192670.7779390154,65,1,1,1,0.09881800131760543,0,0
187946.42948933825,44,1,1,1,0.17846323450699256,0,0
164059.5711984688,31,2,1,1,0.12975111377765922,1,0
155210.0551975938,42,1,1,2,0.35393850822124306,1,0
146870.34360502387,35,1,3,1,0.05274174208422782,3,0
112301.77055666619,30,1,4,2,0.07671452490818496,1,0
135966.2461566613,61,1,2,3,0.4506139088518981,0,1
65352.15929023073,47,1,3,1,0.18477332985116227,2,1
145083.01866026252,29,2,2,2,0.4038429635402862,1,1
100570.44464245412,48,2,1,2,0.09729755095086269,0,1
94820.53413921146,21,1,4,3,0.5164362262901563,1,1
158994.70755767392,37,2,1,2,0.31440708780164234,2,1
219600.11431722995,51,1,2,1,0.3216471566555442,0,1
195915.83030011566,64,2,1,1,0.2502982443992946,1,0
71474.96981884116,30,2,1,2,0.1252743490896082,0,1
100518.59317148312,57,2,2,2,0.2201897140219349,0,0
197038.5593994108,49,1,2,1,0.3931016430476063,0,0
100875.63032308452,38,1,1,2,0.1700841964297611,0,0
138768.34250014878,67,1,1,2,0.05975916665048354,0,1
177502.6049512276,58,2,1,1,0.2514475936827,1,1
101582.77725681823,59,1,4,2,0.17665497643954475,1,1
155268.775307298,69,2,3,1,0.3552368662202839,3,1
83298.72525408978,26,1,2,2,0.33059471130340534,0,0
119931.61780243932,60,2,1,2,0.11285918801823186,2,0
165989.09670712685,32,1,3,1,0.37690726752565196,0,1
70350.31332341653,34,1,1,2,0.3655917250749545,1,1
172023.73689801994,64,1,1,2,0.4303948567921501,2,0
149018.11005366594,30,1,1,3,0.40215652443452055,2,1
177624.49772085738,40,1,3,1,0.3904641855062918,1,1
161195.70670323307,35,2,1,2,0.49043178548425564,1,1
218207.02149869222,51,1,1,2,0.5441684860321278,2,0
156261.22513239537,27,1,2,2,0.30846291946682436,0,1
128529.72294373735,61,2,1,2,0.34605841679285526,1,1
156114.8751516142,30,1,2,1,0.1808717764345355,1,0
177164.9014518194,30,2,2,1,0.0963197462570089,2,0
152443.00351628521,68,2,2,2,0.357014415099536,1,0
152029.5845601941,59,1,1,1,0.3491482272099294,3,1
114900.41560966223,48,1,1,3,0.3211480998463476,3,0
116854.95412245259,50,1,3,2,0.4869315044354654,2,1
79869.73641001532,57,2,3,2,0.05791849805455655,1,0
237478.83715934696,23,1,1,2,0.39082494735980666,2,0
87806.83823043574,63,2,1,2,0.11467862102885287,1,1
115354.74011020464,35,2,1,2,0.3730600223857797,1,1
114079.63672154013,41,1,2,1,0.05907114045799854,0,0
194746.21884722207,57,2,2,1,0.33145241651682206,2,1
135252.51608539862,32,2,1,1,0.7052475586375019,0,1
212387.1036336867,24,1,2,2,0.21191476102193416,3,1
116325.46878780657,67,2,2,2,0.17940689741197421,2,1
163949.7081111901,29,2,3,1,0.4461637088661431,1,0
108232.64733701214,59,1,1,2,0.375511819697802,2,1
257257.4563886694,62,1,1,1,0.1746944346894269,2,0
90620.07904852436,48,1,1,3,0.3041349015026613,4,1
165491.03551135137,43,1,3,1,0.3007479323308898,2,0
181688.84404660494,65,2,3,2,0.38969116180154756,5,1
170689.95487257492,60,1,2,2,0.4592228060759528,2,1
140735.6170561146,64,2,1,2,0.36032374186106975,1,0
143508.96501332868,42,1,1,1,0.35039767664033666,1,0
152190.57359895547,44,1,1,3,0.21267611646196324,0,0
142649.89991857557,46,2,2,1,0.6011295432566813,0,1
198193.95583974547,50,2,1,2,0.2831763323100289,1,0
260526.15007956757,53,1,1,3,0.35072991253656327,1,0
122125.41074960832,36,1,2,2,0.46548648399214915,1,1
81509.85102104611,42,1,1,2,0.2335659781066504,0,1
145585.89758243726,69,1,2,3,0.35343321353800616,1,1
278985.46688271593,63,1,1,2,0.34034237081387014,0,0
109816.27160151346,38,1,3,1,0.6265283424595848,1,1
231955.84027220338,27,2,2,1,0.13666685669002082,0,0
233885.04070382204,46,1,3,1,0.07760202035143826,1,1
122320.58791460027,28,2,2,1,0.2788399685061738,0,0
178449.15395926376,26,2,3,2,0.29331598342184595,1,1
231419.83115642692,50,1,3,2,0.033948889008919014,0,0
131043.61295062565,59,2,2,1,0.32627922219334304,2,1
139820.9819948819,43,1,3,2,0.038600315562899445,1,1
120915.95430256781,52,2,1,1,0.24151138845914757,1,0
99262.16346535666,42,1,1,3,0.3856385420125985,2,1
117536.12274669965,62,1,1,3,0.113637590960447,0,1
88802.98666188717,63,2,2,3,0.35946021355950436,1,1
151704.1734129613,65,1,2,2,0.22524409517653518,1,0
111501.33844706792,29,2,3,1,0.2963401433266752,3,1
161689.2955895374,51,2,1,2,0.3575820058825164,2,0
72205.21768981863,27,1,2,1,0.2641144896267386,1,1
166544.01161072287,29,1,1,1,0.38356454686392544,0,0
191676.44808044622,33,1,2,2,0.344342497063202,0,1
50313.21787142723,23,2,1,1,0.42468246562283113,1,1
168702.8284923786,55,2,3,3,0.04500152898597773,0,0
211383.4496236646,53,1,1,3,0.5124890299739557,3,1
89517.94906543972,41,1,1,1,0.2682478061559006,1,1
233628.61934188515,51,2,3,2,0.1525496939736243,1,1
170950.95046830227,54,1,2,2,0.11676214144620442,1,0
114749.40721207956,52,2,1,2,0.16272661778627628,2,1
147211.5461171147,55,2,2,2,0.3080029010521766,0,1
177916.3456260861,35,2,1,1,0.19136050797025364,2,0
153800.26957062059,52,1,4,1,0.43613948773134675,2,0
176937.79962231847,26,1,2,1,0.13452088619313404,0,0
103966.32034603169,65,1,1,3,0.34078406407447115,1,0
158468.0412018039,41,1,2,1,0.3889884843003036,0,0
79314.27515475098,53,2,1,1,0.34356778307912633,1,1
144438.69693256498,52,1,3,2,0.22258686202602557,0,0
104804.61792676052,39,2,3,2,0.1786643211629487,2,1
113223.50287051167,53,1,3,2,0.37955835395094156,0,1
211804.65876052185,48,1,1,2,0.20243865768520317,0,0
204565.50602971343,51,1,1,2,0.21093337421633485,0,0
180456.90604535886,41,2,1,2,0.20260425487216627,0,0
95384.36176637106,54,1,2,1,0.44675079781618837,1,0
134179.5775152599,35,1,2,2,0.3967113806798772,3,1
210654.88499895917,34,2,2,1,0.0718612098140958,2,1
157085.84568199524,39,1,3,1,0.3781146084737784,1,1
265966.4769990847,63,1,1,3,0.0684561180491536,1,0
169665.8919697186,35,1,1,1,0.2617890098566459,2,1
159602.45582450158,26,1,1,3,0.3978383968967592,1,0
134544.17678987494,29,2,1,1,0.2369410150449106,2,1
156677.04523911412,57,1,1,1,0.03496675291631318,0,1
142376.5081809728,40,1,2,2,0.4978774179738787,2,0
185405.43383442954,54,1,1,2,0.449467212009201,1,1
197835.1158397292,58,2,1,2,0.2774870221260205,1,0
110700.52697460252,46,1,3,2,0.2981756400228069,1,1
83438.3523221111,38,2,1,1,0.41263615357918493,0,1
58189.73134483518,48,1,2,3,0.10808421977354984,0,1
175399.5663456272,29,1,1,1,0.1432860104338276,1,1
94831.66969130632,52,2,2,2,0.21130408161679812,3,1
42355.47035237585,26,1,3,1,0.7639448592579622,1,0
169428.9302265482,34,2,1,2,0.30645150047784014,2,1
274649.97587163956,48,1,2,2,0.38409367965691094,2,0
149696.45442300534,44,2,3,1,0.373911064142995,0,0
191924.5387225821,33,1,2,3,0.32014060725801635,1,0
154091.46792737825,63,2,1,1,0.061080315937313966,0,1
145055.51734044286,32,1,1,1,0.07962093387895677,4,0
195953.8241493884,39,1,2,2,0.39935950533989256,1,0
135486.27279056743,41,1,3,1,0.40946067736628267,1,1
163369.61570359516,47,1,1,1,0.2606217244649115,1,0
166084.89030980068,39,1,1,2,0.2514740404239985,0,1
116595.47731784756,44,1,1,2,0.06537604892599529,2,1
199602.11747682613,46,1,1,1,0.13474702778851774,0,0
141252.01216522956,65,2,1,2,0.36792437892214824,1,1
112212.74202535776,48,2,1,2,0.22703277943248348,1,0
176825.4921785202,66,2,1,2,0.39996256800329,3,0
105076.60091044813,38,1,1,3,0.3261763046445611,0,1
151409.0578684564,64,1,3,2,0.28069696603225713,3,1
149544.05016778983,56,1,1,2,0.1162236913671057,2,1
204294.7782915789,62,2,1,1,0.23478995187989815,2,1
173734.91164399765,49,1,1,1,0.2421489240894687,2,1
148748.6520627428,37,1,3,2,0.26760121607192483,1,0
190888.31496001437,24,2,3,3,0.18721410829747848,0,0
219510.37745086566,64,1,3,2,0.330697716449398,0,0
177890.51531759312,65,2,1,1,0.5617099280890279,0,1
150517.63099216903,49,2,3,2,0.181310208314301,2,1
84408.18838249202,24,1,2,2,0.6858908944475903,1,1
96744.31684623138,30,1,1,2,0.3916567327788612,1,1
134738.76478226663,45,1,2,2,0.15417196488471732,0,0
119524.38989203585,51,2,3,2,0.13513960276801068,1,1
140651.4348507277,23,1,3,1,0.5466528864957917,0,0
152832.49624485537,67,2,3,3,0.07407156192071616,1,1
176484.63771783654,22,1,3,2,0.22474081116053965,1,0
146475.06109704543,45,1,1,1,0.22654964328272748,0,0
174325.0821913101,69,1,2,1,0.26603751537432474,0,0
153223.72074050602,26,2,1,3,0.39659204855883273,0,0
51226.671682306434,46,1,3,2,0.15461447655277666,8,1
103033.23030906229,28,2,1,1,0.2146560154887973,1,1
142795.62221391924,55,1,3,1,0.3246983116637839,2,1
89515.26285794462,47,1,1,1,0.32322681078680443,1,1
179996.43649981022,45,2,1,1,0.48060439626034945,0,1
226537.54161718488,38,2,1,2,0.10122857399688795,2,1
210938.09258486584,21,1,1,2,0.38489000688964436,1,0
139327.8564534896,68,1,3,2,0.23800570962770856,1,0
224536.3068424976,59,2,1,2,0.33624308859562496,2,1
157433.3728601056,23,1,2,1,0.17779066588022985,5,1
133145.70144409803,24,1,1,1,0.4122338048483853,1,0
119329.86682295302,61,2,1,1,0.1606586814197059,0,0
134876.51567559357,57,1,1,1,0.38172973751352923,1,1
130591.15907293856,35,1,1,1,0.3653684239384618,1,1
158520.81111877438,28,1,3,2,0.20462394381476226,1,0
158028.69905249323,58,2,2,2,0.6351806933259991,5,0
150152.30100767073,39,2,1,2,0.3723613586211459,1,1
171846.9084873175,67,1,2,2,0.15501145462264201,1,1
209532.31373931706,46,1,1,2,0.29661425767863914,2,0
197477.7067720662,59,1,1,2,0.15757619139466966,0,0
75755.10157750483,30,2,2,1,0.3558242947537577,2,1
22303.94325490226,58,1,1,3,0.4154737500998377,3,1
196715.99556196367,34,2,2,1,0.14727183779328554,0,0
81656.06507922895,69,1,2,1,0.05971881218757938,1,0
138761.72990536582,61,2,3,1,0.04708614585800265,5,1
91494.34869703202,39,1,3,3,0.527581964081817,2,1
59900.97812099902,50,2,1,3,0.30404682195039195,1,0
177073.13641023939,25,1,1,2,0.2995742328845924,0,0
187957.75801513233,51,1,1,2,0.22210390190646243,2,0
121174.47996366402,27,2,1,2,0.16383728460840943,0,1
20447.8853927545,39,2,3,3,0.06836793861988981,1,1
122687.77758737587,51,1,3,2,0.5500553696273576,0,1
169590.20027012733,59,2,2,3,0.11813025499849934,0,0
76054.42156129357,44,1,2,1,0.34124448639302035,1,0
159167.9959889578,54,2,1,1,0.34578506625283556,3,1
149234.50754135023,43,1,2,2,0.2097041181755653,2,1
178964.57498005443,68,1,3,1,0.142505464893876,1,0
155979.01842070767,65,1,2,3,0.3256313721604045,2,1
101346.55295592223,60,1,1,2,0.17834400310546847,4,1
209828.57508322457,26,2,2,3,0.12030701069016543,1,0
142073.5213486515,58,1,1,1,0.14202581347554177,0,0
148634.7730245034,61,1,2,2,0.20116228029285643,2,1
103336.6020463402,56,1,2,2,0.06970193861787388,1,1
127835.88744042449,47,2,1,2,0.033569362796039004,2,1
105759.86429865495,31,1,2,2,0.05195070157538229,1,1
141352.69700382886,25,1,3,3,0.26598560250824504,1,0
235585.42400711717,37,2,1,2,0.032687419010694586,3,0
81404.94285343218,27,1,3,1,0.03812956138683773,1,1
69321.93010616294,47,2,2,3,0.467441953678601,0,0
223558.51637468045,67,2,2,1,0.14003799941705322,0,0
139533.8161424067,35,1,3,1,0.2638434950800213,0,0
116546.36306700417,66,2,2,1,0.4361157020863148,2,1
201995.23436980383,33,2,3,2,0.16061664478519663,1,0
119719.22301315679,31,1,1,1,0.4290238498749736,0,1
241300.48567734682,65,1,1,1,0.2671554005196636,1,0
183896.29356696346,46,2,2,3,0.3391762982250558,0,0
125604.42959271486,42,1,3,2,0.5009945590903075,3,1
257865.41066327516,48,2,3,1,0.18519683378557994,1,0
119714.25384983308,44,1,2,2,0.3672151488236596,5,1
187104.76860046535,49,1,2,3,0.015695904534768258,2,0
164964.6290203246,29,1,1,1,0.036356327599789,1,0
215087.0644699399,62,1,4,2,0.35662496008689,1,0
228075.55983634264,24,1,1,2,0.1992277456363248,2,0
151600.20745328834,69,2,2,2,0.27632114973885324,0,0
112329.10648269083,66,2,2,2,0.11576356334219673,1,0
172998.60714695582,38,2,2,2,0.34667081028304386,1,1
116114.2315123947,63,2,1,1,0.5152567456762306,3,1
250669.36237633115,36,2,4,2,0.23758527792191111,2,0
156826.76655413688,53,1,2,1,0.2798402673966312,0,0
131733.92243439457,49,2,3,2,0.27840615074522973,1,0
159234.0152932454,59,1,1,1,0.13356483951349502,0,1
82643.68552351517,30,2,2,2,0.20717101512455321,2,0
101419.29807446743,29,2,2,1,0.06699765879483698,2,1
210020.69539722128,51,1,2,2,0.6267320807394421,0,0
117155.28605143022,48,1,3,1,0.3675474346879646,1,1
97654.45086590303,23,1,1,2,0.3492835656745253,4,1
176832.6376263643,34,1,1,2,0.283062468350205,1,0
209285.20773314984,45,1,2,2,0.6674449676210172,0,0
185947.66553325334,35,1,1,1,0.025684789850033998,2,1
199802.38429029082,22,1,4,1,0.09013307683909745,2,1
112160.24557152696,44,2,1,2,0.44815414030492096,0,0
78909.46666290781,34,2,2,3,0.48614957272452075,2,1
225066.68259777434,68,2,1,1,0.23474685189969513,3,0
133866.00805789322,27,2,2,1,0.5734981781073849,3,1
137458.34917724764,56,1,1,1,0.3409288653564803,0,1
216409.7070924529,44,1,1,2,0.6887857214570348,1,1
177811.500470033,47,2,1,1,0.43971803323025194,0,1
172794.3886040804,57,2,1,2,0.32805045843597486,2,0
258250.11724505422,58,1,4,1,0.21921144067482276,0,0
117824.08848099285,50,2,1,1,0.4228045287811504,0,1
196392.00640406186,47,2,2,1,0.09446958897481902,5,1
152850.65624485424,59,2,4,2,0.16442571654516042,1,0
163429.61394316284,35,2,3,2,0.23866063424827758,0,0
226423.42132062657,46,1,4,1,0.4996204589849141,0,0
175391.78781448118,21,2,4,3,0.3617708643290144,0,0
176914.80395248166,24,2,2,1,0.4208645891577987,0,0
203625.3668654901,49,1,2,2,0.42778426844350276,5,1
131752.36352285574,21,2,1,2,0.48510833944212967,2,1
108039.51663304967,63,1,2,1,0.29223742499005617,4,1
97759.54029894833,66,1,3,2,0.37120427326948285,3,1
51682.17053119991,42,1,2,2,0.34279264647092594,2,1
252810.3564970161,31,1,2,1,0.49132006170840375,0,0
94839.58171391585,30,1,2,2,0.23898450663450982,1,1
